,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1463,7054-LGEQW,DSL,No,No,No,No,No,No
1464,0523-VNGTF,DSL,No,Yes,Yes,Yes,Yes,No
1465,7105-MXJLL,DSL,No,No,Yes,No,No,Yes
1466,7064-FRRSW,Fiber optic,No,Yes,No,No,Yes,Yes
1467,7940-UQQUG,Fiber optic,Yes,No,No,Yes,Yes,Yes
1468,0923-PNFUB,Fiber optic,No,Yes,No,No,Yes,No
1469,3961-SXAXY,DSL,No,No,No,No,No,No
1470,3566-HJGPK,DSL,No,No,No,No,No,No
1471,3062-ICYZQ,Fiber optic,Yes,Yes,No,No,No,Yes
1472,0973-KYVNF,DSL,Yes,Yes,Yes,No,Yes,No
1473,5129-HHMZC,DSL,Yes,Yes,No,Yes,Yes,Yes
1474,9637-CDTKZ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1475,3946-JEWRQ,Fiber optic,No,No,No,No,Yes,Yes
1476,7873-CVMAW,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1477,3494-JCHRQ,Fiber optic,No,No,No,No,No,No
1478,6474-FVJLC,Fiber optic,No,No,No,No,No,Yes
1479,4524-QCSSM,DSL,Yes,Yes,No,No,No,Yes
1480,5832-EXGTT,DSL,Yes,No,No,No,No,Yes
1481,8840-DQLGN,Fiber optic,Yes,Yes,No,Yes,Yes,No
1482,2039-JONDJ,DSL,Yes,Yes,No,No,No,No
1483,7217-JYHOQ,DSL,Yes,Yes,No,Yes,No,Yes
1484,6695-FRVEC,DSL,Yes,No,Yes,Yes,No,No
1485,4547-LYTDD,Fiber optic,No,No,No,No,No,No
1486,9894-QMIMJ,DSL,No,Yes,Yes,No,No,No
1487,8069-YQQAJ,DSL,No,Yes,No,No,No,No
1488,4193-ORFCL,DSL,No,No,No,No,No,No
1489,1636-NTNCO,DSL,No,Yes,No,No,Yes,Yes
1490,3466-WAESX,DSL,Yes,Yes,No,No,No,Yes
1491,9281-PKKZE,DSL,No,No,No,No,Yes,Yes
1492,3638-VBZTA,DSL,Yes,Yes,No,Yes,Yes,Yes
1493,7459-IMVYU,DSL,Yes,Yes,Yes,Yes,No,No
1494,7776-QWNFX,DSL,No,Yes,No,No,No,No
1495,6689-TCZHQ,Fiber optic,No,No,No,No,No,Yes
1496,8563-OYMQY,Fiber optic,No,Yes,Yes,No,No,Yes
1497,1951-IEYXM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1498,3318-NMQXL,Fiber optic,No,No,No,No,Yes,Yes
1499,3143-ILDAL,Fiber optic,No,Yes,No,Yes,No,Yes
1500,2361-FJWNO,DSL,No,Yes,No,Yes,No,No
1501,2272-UOINI,DSL,Yes,Yes,No,Yes,Yes,Yes
1502,6637-KYRCV,DSL,No,Yes,No,No,No,No
1503,5668-MEISB,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
1504,7188-CBBBA,Fiber optic,No,Yes,Yes,No,Yes,No
1505,5356-CSVSQ,DSL,No,No,No,Yes,Yes,No
1506,3221-CJMSG,DSL,No,No,No,Yes,No,No
1507,4720-VSTSI,Fiber optic,No,Yes,Yes,No,No,No
1508,3219-JQRSL,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1509,2801-NISEI,DSL,Yes,No,No,Yes,No,No
1510,3946-MHCZW,DSL,No,No,Yes,No,No,No
1511,6732-VAILE,DSL,No,Yes,Yes,Yes,Yes,Yes
1512,8201-AAXCB,DSL,No,No,No,No,Yes,No
1513,1845-CSBRZ,Fiber optic,No,No,No,No,Yes,No
1514,2123-VSCOT,DSL,No,No,Yes,Yes,Yes,No
1515,6651-AZVTJ,Fiber optic,No,No,Yes,No,Yes,Yes
1516,4566-GOLUK,Fiber optic,No,No,Yes,Yes,Yes,Yes
1517,2018-QKYGT,Fiber optic,No,No,No,No,No,Yes
1518,7409-JURKQ,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1519,4587-NUKOX,Fiber optic,Yes,Yes,No,No,No,No
1520,2239-CGBUZ,DSL,Yes,Yes,No,Yes,No,No
1521,4890-VMUAV,DSL,Yes,Yes,Yes,Yes,No,No
1522,9261-WDCAF,DSL,No,No,No,No,No,Yes
1523,7442-YGZFK,DSL,No,No,No,No,No,No
1524,0420-BWTPW,DSL,No,No,No,No,No,No
1525,7449-HVPIV,Fiber optic,No,No,Yes,No,Yes,No
1526,5504-WSIUR,Fiber optic,No,Yes,Yes,Yes,No,No
1527,8183-ONMXC,Fiber optic,No,No,No,No,No,Yes
1528,8466-PZBLH,Fiber optic,Yes,No,No,Yes,Yes,Yes
1529,9614-RMGHA,Fiber optic,No,Yes,No,No,Yes,No
1530,8735-IJJEG,DSL,No,No,Yes,No,No,No
1531,0564-MUUQK,Fiber optic,No,No,Yes,Yes,No,Yes
1532,5054-IEXZT,Fiber optic,No,Yes,No,No,No,No
1533,5834-ASPWA,Fiber optic,No,No,No,No,No,No
1534,0701-RFGFI,Fiber optic,No,No,No,No,Yes,Yes
1535,0019-EFAEP,Fiber optic,Yes,Yes,Yes,No,Yes,No
1536,5619-PTMIK,DSL,Yes,No,No,No,No,No
1537,3737-XBQDD,Fiber optic,No,Yes,Yes,No,No,No
1538,5882-CMAZQ,DSL,No,Yes,No,Yes,No,No
1539,5846-QFDFI,Fiber optic,No,Yes,Yes,Yes,No,No
1540,4445-KWOKW,DSL,Yes,Yes,No,No,No,No
1541,3511-APPBJ,Fiber optic,Yes,No,Yes,No,Yes,Yes
1542,7967-HYCDE,Fiber optic,No,No,No,No,No,No
1543,2430-RRYUW,DSL,Yes,Yes,No,No,No,No
1544,3948-XHGNA,DSL,Yes,No,No,No,No,No
1545,3723-BFBGR,DSL,No,Yes,No,No,No,No
1546,0565-IYCGT,DSL,Yes,Yes,Yes,Yes,No,Yes
1547,5447-WZAFP,Fiber optic,No,Yes,Yes,No,Yes,Yes
1548,5110-CHOPY,DSL,Yes,No,Yes,No,Yes,Yes
1549,5445-UTODQ,Fiber optic,No,No,No,No,Yes,No
1550,7892-QVYKW,Fiber optic,No,No,No,No,No,Yes
1551,9675-ICXCT,DSL,Yes,No,Yes,Yes,Yes,Yes
1552,1024-VRZHF,Fiber optic,No,No,No,No,No,No
1553,9497-QCMMS,Fiber optic,No,No,No,No,Yes,Yes
1554,5692-ICXLW,Fiber optic,No,Yes,No,No,Yes,No
1555,0602-DDUML,DSL,No,Yes,Yes,Yes,Yes,No
1556,1960-UYCNN,Fiber optic,No,Yes,Yes,No,No,Yes
1557,0348-SDKOL,Fiber optic,No,No,Yes,Yes,Yes,Yes
1558,7336-RLLRH,DSL,Yes,No,No,Yes,Yes,Yes
1559,4373-MAVJG,Fiber optic,No,Yes,No,No,No,Yes
1560,8901-HJXTF,DSL,No,Yes,No,No,No,No
1561,7710-JSYOA,Fiber optic,No,Yes,No,Yes,No,Yes
1562,5419-KLXBN,Fiber optic,No,Yes,Yes,No,Yes,No
1563,3424-NMNBO,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1564,9885-MFVSU,DSL,Yes,No,No,Yes,Yes,No
1565,4514-GFCFI,Fiber optic,No,No,No,No,Yes,No
1566,0607-MVMGC,DSL,No,Yes,Yes,No,Yes,Yes
1567,3365-SAIGS,Fiber optic,No,Yes,No,No,Yes,No
1568,9828-AOQLM,DSL,No,No,No,No,No,No
1569,8000-REIQB,Fiber optic,No,No,No,No,No,No
1570,9993-LHIEB,DSL,Yes,No,Yes,Yes,No,Yes
1571,0266-CLZKZ,Fiber optic,No,No,Yes,Yes,Yes,Yes
1572,7615-ESMYF,DSL,No,No,No,No,Yes,Yes
1573,3858-VOBET,Fiber optic,No,No,No,No,No,No
1574,7020-OZKXZ,Fiber optic,No,No,Yes,No,No,No
1575,0017-DINOC,DSL,Yes,No,No,Yes,Yes,No
1576,1447-PJGGA,Fiber optic,No,No,Yes,No,Yes,Yes
1577,8565-CLBZW,Fiber optic,No,No,Yes,No,Yes,No
1578,9139-WQQDY,Fiber optic,No,Yes,No,No,Yes,Yes
1579,0224-HJAPT,DSL,No,No,No,No,No,No
1580,8086-OVPWV,Fiber optic,No,No,No,No,No,Yes
1581,9430-FRQOC,Fiber optic,No,No,Yes,Yes,No,No
1582,7639-OPLNG,DSL,Yes,Yes,Yes,Yes,Yes,No
1583,3074-GQWYX,Fiber optic,No,No,No,No,No,No
1584,1492-QGCLU,DSL,Yes,No,Yes,Yes,Yes,Yes
1585,6845-RGTYS,Fiber optic,Yes,Yes,Yes,No,Yes,No
1586,4418-LZMSV,DSL,No,Yes,Yes,Yes,No,No
1587,5155-AZQPB,DSL,No,No,No,No,No,No
1588,8861-HGGKB,Fiber optic,No,No,No,No,No,Yes
1589,7065-YUNRY,DSL,No,No,No,No,No,No
1590,7694-VLBWQ,Fiber optic,No,Yes,Yes,No,Yes,Yes
1591,2546-KZAAT,DSL,Yes,Yes,No,No,Yes,Yes
1592,0181-RITDD,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1593,5989-PGKJB,Fiber optic,No,Yes,No,No,No,Yes
1594,4795-KTRTH,Fiber optic,No,Yes,No,No,No,No
1595,8272-ONJLV,Fiber optic,No,No,Yes,No,Yes,Yes
1596,1488-PBLJN,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1597,0308-GIQJT,Fiber optic,No,Yes,No,Yes,Yes,Yes
1598,6481-OGDOO,Fiber optic,Yes,Yes,No,No,No,Yes
1599,3090-LETTY,DSL,Yes,Yes,No,No,No,No
1600,5349-AZPEW,DSL,No,No,No,No,No,No
1601,3753-TSEMP,Fiber optic,No,No,No,No,Yes,Yes
1602,9720-JJJOR,DSL,Yes,Yes,Yes,No,No,No
1603,8100-HZZLJ,DSL,Yes,Yes,No,No,No,Yes
1604,8775-ERLNB,Fiber optic,No,No,No,No,No,No
1605,8309-IEYJD,Fiber optic,No,No,No,No,No,No
1606,9172-JITSM,Fiber optic,No,No,No,No,Yes,Yes
1607,6298-QDFNH,Fiber optic,No,Yes,No,No,No,No
1608,7398-HPYZQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1609,7361-YPXFS,DSL,No,Yes,Yes,Yes,No,No
1610,6557-BZXLQ,Fiber optic,No,No,No,No,No,No
1611,7519-JTWQH,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1612,2538-OIMXF,DSL,No,No,No,No,No,No
1613,8543-MSDMF,DSL,Yes,No,Yes,No,Yes,Yes
1614,9961-JBNMK,Fiber optic,No,No,Yes,No,Yes,Yes
1615,1170-SASML,Fiber optic,No,Yes,Yes,No,No,No
1616,4872-JCVCA,DSL,Yes,Yes,Yes,Yes,No,No
1617,2038-LLMLM,Fiber optic,No,No,Yes,Yes,Yes,Yes
1618,6173-ITPWD,Fiber optic,No,Yes,Yes,No,No,No
1619,9734-UYXQI,DSL,No,No,No,No,No,No
1620,1216-BGTSP,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1621,4138-NAXED,Fiber optic,No,Yes,No,No,No,No
1622,2189-UXTKY,DSL,Yes,No,No,Yes,Yes,Yes
1623,0744-BIKKF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1624,7483-IQWIB,Fiber optic,No,Yes,Yes,No,Yes,No
1625,5248-KWLAR,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1626,4958-GZWIY,DSL,No,No,Yes,No,No,No
1627,7833-PKIHD,DSL,Yes,No,No,Yes,Yes,Yes
1628,5153-RTHKF,Fiber optic,No,No,No,No,Yes,No
1629,4832-VRBMR,Fiber optic,No,Yes,Yes,No,Yes,Yes
1630,9079-LWTFD,Fiber optic,Yes,Yes,No,Yes,Yes,No
1631,6356-ELRKD,Fiber optic,Yes,No,No,No,Yes,Yes
1632,8624-GIOUT,DSL,Yes,Yes,No,No,No,No
1633,3392-EHMNK,Fiber optic,No,Yes,No,Yes,Yes,No
1634,6179-GJPSO,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1635,7901-TBKJX,Fiber optic,No,No,Yes,No,Yes,Yes
1636,7228-PAQPD,DSL,No,No,No,Yes,No,Yes
1637,3177-LASXD,Fiber optic,No,No,No,No,No,No
1638,7746-QYVCO,DSL,Yes,Yes,No,No,No,No
1639,5804-HYIEZ,Fiber optic,Yes,Yes,No,No,Yes,Yes
1640,9919-FZDED,DSL,Yes,Yes,Yes,No,Yes,Yes
1641,5934-TSSAU,Fiber optic,No,No,Yes,No,No,No
1642,1084-UQCHV,Fiber optic,No,No,No,No,No,No
1643,8290-YWKHZ,Fiber optic,No,No,No,No,Yes,Yes
1644,2955-BJZHG,Fiber optic,No,No,No,No,Yes,No
1645,3806-DXQOM,DSL,Yes,Yes,No,No,No,No
1646,6784-XYJAE,DSL,No,No,Yes,No,No,No
1647,3933-DQPWX,DSL,No,Yes,Yes,Yes,No,No
1648,6661-EIPZC,DSL,No,No,No,Yes,No,No
1649,2251-PYLPB,DSL,Yes,Yes,Yes,Yes,No,Yes
1650,9300-RENDD,Fiber optic,No,No,No,No,Yes,No
1651,8087-LGYHQ,Fiber optic,No,No,Yes,No,Yes,Yes
1652,4137-BTIKL,Fiber optic,Yes,No,No,No,No,Yes
1653,2190-BCXEC,Fiber optic,No,No,No,Yes,No,No
1654,6227-FBDXH,Fiber optic,No,No,Yes,No,Yes,Yes
1655,2153-MREFK,Fiber optic,Yes,No,Yes,Yes,No,Yes
1656,2911-WDXMV,Fiber optic,No,No,Yes,No,No,No
1657,7206-PQBBZ,Fiber optic,No,No,No,No,No,No
1658,3106-ULWFW,Fiber optic,No,No,No,No,No,Yes
1659,0925-VYDLG,Fiber optic,No,No,No,No,No,No
1660,4547-FZJWE,DSL,Yes,No,No,No,No,Yes
1661,7422-WNBTY,Fiber optic,No,Yes,Yes,No,No,Yes
1662,0842-IWYCP,DSL,No,No,No,No,No,No
1663,8383-SGHJU,DSL,Yes,No,No,Yes,No,No
1664,7607-QKKTJ,Fiber optic,No,Yes,Yes,No,No,Yes
1665,7707-PYBBH,DSL,Yes,Yes,No,Yes,No,No
1666,8984-HPEMB,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1667,4349-GFQHK,DSL,No,No,Yes,No,No,No
1668,4139-DETXS,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1669,9779-DPNEJ,Fiber optic,No,No,No,No,No,Yes
1670,4123-FCVCB,DSL,No,No,No,Yes,Yes,Yes
1671,8819-IMISP,Fiber optic,No,Yes,No,No,No,No
1672,7802-EFKNY,DSL,No,No,No,No,No,No
1673,8311-UEUAB,DSL,Yes,No,No,No,Yes,Yes
1674,5858-EAFCZ,DSL,No,No,No,No,No,No
1675,8035-BUYVG,DSL,Yes,Yes,Yes,No,No,No
1676,1163-ONYEY,DSL,Yes,Yes,Yes,No,Yes,No
1677,9787-XVQIU,Fiber optic,No,No,No,No,No,No
1678,8945-MUQUF,Fiber optic,Yes,Yes,No,No,Yes,No
1679,5656-MJEFC,DSL,Yes,No,Yes,Yes,Yes,No
1680,8051-HJRLT,Fiber optic,No,No,No,No,No,No
1681,4010-YLMVT,Fiber optic,Yes,Yes,No,No,Yes,Yes
1682,1379-FRVEB,Fiber optic,No,Yes,No,No,Yes,No
1683,6288-CHQJB,DSL,Yes,No,Yes,Yes,No,Yes
1684,8160-HOWOX,DSL,No,No,No,No,Yes,Yes
1685,3023-GFLBR,Fiber optic,No,No,No,No,No,Yes
1686,4223-BKEOR,DSL,Yes,No,Yes,No,No,Yes
1687,4079-VTGLK,DSL,No,No,Yes,No,Yes,Yes
1688,1763-WQFUK,DSL,No,No,No,Yes,No,No
1689,1391-UBDAR,Fiber optic,No,No,Yes,No,No,No
1690,8894-JVDCV,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1691,2014-MKGMH,Fiber optic,No,No,Yes,No,Yes,Yes
1692,5628-FCGYG,Fiber optic,No,No,No,No,No,Yes
1693,0248-IPDFW,DSL,No,No,No,No,No,No
1694,7978-DKUQH,Fiber optic,No,No,Yes,No,No,No
1695,0524-IAVZO,Fiber optic,No,No,No,No,No,Yes
1696,2737-YNGYW,Fiber optic,No,No,No,No,No,Yes
1697,1784-EZDKJ,Fiber optic,No,Yes,Yes,No,Yes,Yes
1698,9297-FVVDH,DSL,Yes,No,Yes,Yes,Yes,Yes
1699,7101-HRBLJ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1700,5159-YFPKQ,Fiber optic,No,No,Yes,No,No,No
1701,6635-CPNUN,Fiber optic,No,Yes,Yes,No,Yes,No
1702,4021-RQSNY,Fiber optic,No,No,Yes,No,Yes,Yes
1703,5453-YBTWV,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
1704,2931-VUVJN,Fiber optic,Yes,Yes,Yes,Yes,No,No
1705,9061-TIHDA,Fiber optic,No,No,No,No,Yes,Yes
1706,8699-ASUFO,Fiber optic,No,No,No,No,No,No
1707,6418-PIQSP,DSL,Yes,No,Yes,Yes,Yes,Yes
1708,8220-OCUFY,DSL,Yes,No,Yes,Yes,No,No
1709,3995-WFCSM,DSL,No,No,Yes,No,No,Yes
1710,1895-QTKDO,DSL,No,No,No,No,No,No
1711,2038-OEQZH,Fiber optic,No,No,Yes,No,No,Yes
1712,7927-AUXBZ,Fiber optic,No,No,No,Yes,Yes,No
1713,2878-RMWXY,Fiber optic,Yes,Yes,Yes,No,No,Yes
1714,7375-WMVMT,Fiber optic,No,Yes,Yes,Yes,No,Yes
1715,1136-XGEQU,DSL,No,Yes,Yes,Yes,Yes,Yes
1716,2530-FMFXO,Fiber optic,No,No,Yes,Yes,Yes,Yes
1717,6844-DZKRF,DSL,No,No,No,Yes,No,No
1718,4695-WJZUE,Fiber optic,No,No,Yes,No,No,Yes
1719,7619-ODSGN,DSL,Yes,No,No,No,No,No
1720,8879-XUAHX,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1721,3689-MOZGR,DSL,No,No,No,Yes,No,No
1722,5003-XZWWO,DSL,No,Yes,Yes,Yes,Yes,Yes
1723,3988-RQIXO,Fiber optic,No,No,No,No,Yes,Yes
1724,7622-FWGEW,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1725,2514-GINMM,Fiber optic,No,No,No,No,Yes,No
1726,8548-AWOFC,DSL,No,No,No,Yes,No,Yes
1727,9798-DRYDS,DSL,No,No,Yes,Yes,No,No
1728,6296-DDOOR,DSL,No,Yes,No,No,Yes,No
1729,7951-VRDVK,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1730,5931-FLJJF,Fiber optic,No,No,No,No,No,No
1731,4815-YOSUK,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
1732,2659-VXMWZ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1733,0380-NEAVX,Fiber optic,No,Yes,Yes,No,Yes,Yes
1734,3207-OYBWH,Fiber optic,No,Yes,Yes,No,No,Yes
1735,4285-GYRQC,Fiber optic,No,No,Yes,No,Yes,No
1736,7216-EWTRS,Fiber optic,No,No,Yes,No,Yes,Yes
1737,7036-TYDEC,Fiber optic,No,No,Yes,Yes,Yes,Yes
1738,5802-ADBRC,Fiber optic,Yes,No,Yes,No,Yes,Yes
1739,8337-MSSXB,Fiber optic,No,Yes,No,No,No,Yes
1740,4312-GVYNH,DSL,Yes,No,Yes,Yes,No,Yes
1741,8495-LJDFO,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1742,0839-JTCUD,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1743,5494-WOZRZ,DSL,Yes,No,Yes,Yes,Yes,Yes
1744,1302-UHBDD,Fiber optic,No,No,No,No,Yes,Yes
1745,2234-EOFPT,DSL,Yes,Yes,No,Yes,Yes,Yes
1746,8619-IJNDK,DSL,Yes,Yes,Yes,Yes,No,No
1747,8378-LKJAF,Fiber optic,No,No,Yes,No,Yes,Yes
1748,8182-BJDSI,Fiber optic,No,Yes,No,No,No,Yes
1749,2528-HFYZX,Fiber optic,No,Yes,No,No,No,No
1750,1153-GNOLC,DSL,No,Yes,No,No,Yes,No
1751,3298-QEICA,DSL,Yes,No,No,Yes,No,No
1752,3597-YASZG,Fiber optic,No,Yes,No,Yes,Yes,Yes
1753,3496-LFSZU,Fiber optic,No,No,No,No,No,No
1754,2482-CZGBB,Fiber optic,No,No,No,No,No,No
1755,8097-VBQTZ,DSL,Yes,Yes,No,Yes,Yes,No
1756,4500-HKANN,DSL,No,Yes,No,Yes,No,No
1757,9917-KWRBE,DSL,Yes,Yes,Yes,No,Yes,No
1758,3420-ZDBMA,Fiber optic,No,No,No,No,No,No
1759,2212-LYASK,DSL,No,Yes,Yes,No,No,Yes
1760,1393-IMKZG,Fiber optic,No,No,No,Yes,Yes,Yes
1761,8069-RHUXK,DSL,Yes,No,No,Yes,No,No
1762,3398-GCPMU,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1763,1013-QCWAM,Fiber optic,No,Yes,No,No,Yes,Yes
1764,0866-QLSIR,DSL,Yes,Yes,No,Yes,No,No
1765,6050-FFXES,Fiber optic,No,No,Yes,Yes,Yes,Yes
1766,7181-BQYBV,Fiber optic,Yes,No,Yes,No,Yes,Yes
1767,9554-DFKIC,DSL,Yes,No,No,No,No,No
1768,5527-ACHSO,DSL,No,No,No,Yes,Yes,Yes
1769,1399-UBQIU,DSL,No,No,Yes,No,Yes,Yes
1770,0336-PIKEI,DSL,Yes,Yes,Yes,Yes,Yes,No
1771,7322-OCWHC,Fiber optic,Yes,Yes,Yes,Yes,No,No
1772,9537-VHDTA,DSL,Yes,No,No,No,No,No
1773,4957-TIALW,DSL,Yes,Yes,Yes,Yes,No,No
1774,2054-PJOCK,DSL,No,No,Yes,Yes,Yes,Yes
1775,9150-HEPMB,DSL,Yes,No,Yes,No,No,No
1776,6204-IEUXJ,Fiber optic,No,No,Yes,Yes,No,No
1777,3126-WQMGH,DSL,No,No,No,No,No,No
1778,4529-CKBCL,Fiber optic,No,No,No,No,Yes,No
1779,2506-CLAKW,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
1780,7176-WRTNX,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1781,1583-IHQZE,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1782,5732-IKGQH,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1783,9239-GZHZE,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1784,0151-ONTOV,Fiber optic,No,No,No,No,No,No
1785,4140-MUHUG,Fiber optic,No,No,Yes,No,Yes,No
1786,0093-EXYQL,Fiber optic,No,No,No,No,Yes,Yes
1787,8064-RAVOH,DSL,No,No,Yes,No,No,No
1788,0320-JDNQG,Fiber optic,Yes,No,No,Yes,Yes,Yes
1789,7180-PISOG,Fiber optic,No,No,No,No,No,No
1790,9168-INPSZ,Fiber optic,No,No,Yes,Yes,Yes,Yes
1791,3571-RFHAR,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1792,0015-UOCOJ,DSL,Yes,No,No,No,No,No
1793,2754-SDJRD,Fiber optic,No,No,No,Yes,Yes,Yes
1794,9578-VRMNM,DSL,No,No,Yes,No,No,Yes
1795,1587-FKLZB,Fiber optic,No,No,Yes,No,Yes,Yes
1796,6140-QNRQQ,Fiber optic,No,No,No,No,No,No
1797,8963-JLGJT,DSL,Yes,No,Yes,No,No,No
1798,4307-KTUMW,Fiber optic,Yes,No,Yes,No,No,Yes
1799,1465-LNTLJ,DSL,No,No,Yes,Yes,No,Yes
1800,5440-FLBQG,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1801,2135-DQWAQ,Fiber optic,No,Yes,No,No,Yes,No
1802,4056-QHXHZ,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1803,7470-MCQTK,DSL,No,No,Yes,No,Yes,Yes
1804,7488-MXJIV,Fiber optic,No,No,No,No,Yes,No
1805,7401-JIXNM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1806,9339-FIIJL,DSL,No,Yes,Yes,Yes,Yes,Yes
1807,2027-FECZV,Fiber optic,No,Yes,Yes,No,Yes,Yes
1808,2672-DZUOY,DSL,No,No,No,No,No,No
1809,4706-DGAHW,DSL,No,No,No,No,No,No
1810,3870-MQAMG,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1811,6670-MFRPK,Fiber optic,No,No,Yes,No,No,No
1812,6177-PEVRA,DSL,Yes,Yes,No,No,No,No
1813,4800-CZMPC,Fiber optic,Yes,Yes,No,No,Yes,Yes
1814,4813-HQMGZ,Fiber optic,No,No,No,Yes,No,Yes
1815,7579-KKLOE,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1816,7377-DMMRI,DSL,Yes,No,No,No,No,No
1817,8402-EIVQS,Fiber optic,Yes,Yes,No,No,Yes,Yes
1818,4947-DSMXK,Fiber optic,No,Yes,No,No,Yes,Yes
1819,7245-NIIWQ,Fiber optic,No,No,No,No,No,No
1820,0002-ORFBO,DSL,No,Yes,No,Yes,Yes,No
1821,3324-OIRTO,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1822,5414-OFQCB,Fiber optic,No,No,No,Yes,Yes,No
1823,4967-WPNCF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1824,8552-OBVRU,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1825,9154-QDGTH,Fiber optic,No,No,Yes,Yes,Yes,Yes
1826,8197-BFWVU,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1827,2577-GVSIL,DSL,No,No,No,Yes,Yes,Yes
1828,6463-HHXJR,Fiber optic,Yes,Yes,Yes,No,Yes,No
1829,7928-VJYAB,Fiber optic,No,No,No,No,Yes,Yes
1830,1187-WILMM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1831,9776-OJUZI,Fiber optic,No,Yes,Yes,No,Yes,No
1832,8949-JTMAY,Fiber optic,No,No,Yes,No,Yes,Yes
1833,2774-LVQUS,Fiber optic,No,No,Yes,Yes,No,No
1834,2266-SJNAT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1835,0869-PAPRP,Fiber optic,No,No,Yes,No,Yes,No
1836,4238-JSSWH,Fiber optic,No,No,Yes,No,Yes,Yes
1837,2972-YDYUW,Fiber optic,No,Yes,No,Yes,No,Yes
1838,1104-FEJAM,DSL,No,Yes,No,No,No,Yes
1839,5499-ECUTN,DSL,Yes,No,Yes,No,Yes,No
1840,4981-FLTMF,DSL,Yes,Yes,No,Yes,No,No
1841,9121-PHQSR,Fiber optic,No,No,No,No,Yes,No
1842,3113-IWHLC,DSL,Yes,No,Yes,No,No,No
1843,3211-ILJTT,Fiber optic,No,No,No,No,No,No
1844,4612-THJBS,Fiber optic,No,Yes,Yes,No,Yes,Yes
1845,4094-NSEDU,Fiber optic,No,No,No,No,Yes,Yes
1846,0234-TEVTT,DSL,Yes,No,Yes,No,No,Yes
1847,4304-TSPVK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1848,1552-AAGRX,Fiber optic,Yes,No,No,Yes,Yes,Yes
1849,2637-FKFSY,DSL,No,No,No,No,No,No
1850,9796-MVYXX,DSL,Yes,No,Yes,Yes,No,No
1851,0020-INWCK,Fiber optic,No,Yes,Yes,No,No,Yes
1852,2683-JXWQQ,DSL,Yes,No,Yes,No,No,No
1853,9548-ZMVTX,Fiber optic,No,Yes,Yes,Yes,No,No
1854,8739-XNIKG,Fiber optic,No,No,No,No,Yes,No
1855,9755-JHNMN,DSL,Yes,Yes,Yes,Yes,No,No
1856,2789-HQBOU,Fiber optic,No,No,No,No,No,Yes
1857,5067-WJEUN,DSL,Yes,Yes,No,No,No,No
1858,3450-WXOAT,DSL,No,No,No,No,No,No
1859,9251-WNSOD,DSL,Yes,Yes,Yes,No,No,Yes
1860,2616-UUTFK,DSL,Yes,Yes,Yes,No,Yes,No
