,customerID,MultipleLines
4725,1841-YSJGV,Yes
4726,8382-SHQEH,Yes
4727,7668-XCFYV,Yes
4728,2983-ZANRP,No
4729,7845-URHJN,No
4730,5018-HEKFO,Yes
4731,2923-ARZLG,No
4732,3976-NLDEZ,No
4733,2282-YGNOR,No
4734,5336-UFNZP,Yes
4735,6854-EXGSF,Yes
4736,1241-EZFMJ,Yes
4737,9233-PSYHO,Yes
4738,5376-PCKNB,Yes
4739,8044-BGWPI,No
4740,4060-LDNLU,Yes
4741,3589-PPVKW,No
4742,8327-LZKAS,Yes
4743,5887-IKKYO,Yes
4744,1075-BGWOH,Yes
4745,1755-RMCXH,No
4746,0302-JOIVN,No
4747,3858-XHYJO,Yes
4748,4299-SIMNS,Yes
4749,7025-IWFHT,No
4750,6261-LHRTG,No
4751,7841-FCRQD,No
4752,2056-EVGZL,No
4753,8777-MBMTS,No
4754,7753-USQYQ,No
4755,5366-IJEQJ,Yes
4756,7661-CPURM,No
4757,6233-HXJMX,Yes
4758,5902-WBLSE,No
4759,1981-INRFU,No
4760,4971-PUYQO,Yes
4761,3239-TPHPZ,No
4762,3338-CVVEH,Yes
4763,8485-GJCDN,No
4764,2615-YVMYX,Yes
4765,2851-STERV,No
4766,4393-GEADV,Yes
4767,8486-AYEQH,Yes
4768,1527-SXDPN,Yes
4769,6029-WTIPC,Yes
4770,8634-CILSZ,Yes
4771,5419-JKZNQ,Yes
4772,2495-KZNFB,Yes
4773,1409-PHXTF,Yes
4774,4560-WQAQW,Yes
4775,4274-DRSQT,Yes
4776,2027-DNKIV,No
4777,8075-GXIUB,No
4778,2885-HIJDH,Yes
4779,5424-RLQLC,No
4780,6682-QJDGB,No
4781,6507-DTJZV,No
4782,8780-IXSTS,Yes
4783,7673-BQGKU,No
4784,6723-WSNTY,Yes
4785,9530-EHPOH,Yes
4786,2725-IWWBA,No
4787,0345-HKJVM,No
4788,1061-PNTHC,Yes
4789,0394-YONDK,Yes
4790,6574-MCOEH,Yes
4791,7399-QHBJS,Yes
4792,3049-SOLAY,Yes
4793,0997-YTLNY,No
4794,9479-HYNYL,No
4795,3235-ETOOB,No
4796,9708-KFDBY,No
4797,8058-INTPH,No
4798,3642-GKTCT,Yes
4799,1334-PDUKM,Yes
4800,2242-MFOTG,Yes
4801,2927-CVULT,Yes
4802,2144-BFDSO,Yes
4803,7647-GYYKX,No
4804,5647-FXOTP,Yes
4805,5569-OUICF,Yes
4806,8821-XNHVZ,No
4807,2082-OJVTK,Yes
4808,9700-ISPUP,No
4809,6078-VESFR,No
4810,9027-TMATR,No
4811,5940-NFXKV,Yes
4812,1941-HOSAM,No
4813,9110-HSGTV,No
4814,0704-VCUMB,No
4815,6171-ZTVYB,Yes
4816,8053-WWDRO,No
4817,9564-KCLHR,No
4818,1935-IMVBB,No
4819,2082-CEFLT,No
4820,1470-PSXNM,Yes
4821,1213-NGCUN,No
4822,2498-XLDZR,No
4823,9866-OCCKE,Yes
4824,5338-YHWYT,No
4825,7718-UPSKJ,No
4826,8731-WBBMB,No
4827,1448-CYWKC,Yes
4828,7901-IIDQV,Yes
4829,2690-DVRVK,No
4830,5688-KZTSN,No
4831,1270-XKUCC,No
4832,0334-ZFJSR,Yes
4833,5747-PMBSQ,No
4834,4565-EVZMJ,No
4835,3143-JQEGI,No
4836,6386-SZZKH,Yes
4837,3327-YBAKM,No
4838,9441-QHEVC,No
4839,6705-LNMDD,No
4840,3370-GQEAL,Yes
4841,5032-USPKF,Yes
4842,2982-IHMFT,Yes
4843,3521-SYVOR,No
4844,6283-GITPX,No
4845,9526-JAWYF,No
4846,0771-CHWSK,Yes
4847,9788-HNGUT,Yes
4848,5375-XLDOF,Yes
4849,1172-VIYBP,Yes
4850,5649-VUKMC,No
4851,6559-PDZLR,No
4852,8992-OBVDG,No
4853,4273-MBHYA,No
4854,4724-WXVWF,Yes
4855,1460-UZPRJ,No
4856,6082-GLJIX,No
4857,4919-IKATY,Yes
4858,2495-TTHBQ,No
4859,0485-ZBSLN,Yes
4860,3810-PJUHR,Yes
4861,9050-QLROH,Yes
4862,0847-HGRML,No
4863,8232-CTLKO,No
4864,9227-YBAXE,Yes
4865,6168-WFVVF,No
4866,9860-LISIZ,No
4867,0112-QAWRZ,Yes
4868,0877-SDMBN,Yes
4869,2786-GCDPI,Yes
4870,4043-MKDTV,No
4871,8065-YKXKD,Yes
4872,9637-EIHEQ,No
4873,9229-RQABD,Yes
4874,8313-KTIHG,No
4875,5320-BRKGK,Yes
4876,6284-KMNUF,Yes
4877,9689-PTNPG,No
4878,9465-RWMXL,Yes
4879,2362-IBOOY,Yes
4880,3137-LUPIX,Yes
4881,0843-WTBXE,Yes
4882,6143-JQKEA,No
4883,5515-IDEJJ,No
4884,9701-CDXHR,No
4885,7450-NWRTR,Yes
4886,5376-DEQCP,No
4887,5118-MUEYH,Yes
4888,9095-HFAFX,No
4889,5627-TVBPP,No
4890,2379-ENZGV,No
4891,3936-QQFLL,No
4892,2589-AYCRP,No
4893,4067-HLYQI,No
4894,5124-EOGYE,No
4895,5057-RKGLH,No
4896,0292-WEGCH,Yes
4897,8910-ICHIU,No
4898,4097-YODCF,Yes
4899,9715-WZCLW,Yes
4900,9786-YWNHU,No
4901,6407-GSJNL,Yes
4902,6005-OBZPH,Yes
4903,4049-ZPALD,No
4904,3733-UOCWF,Yes
4905,6833-JMZYP,No
4906,2722-VOJQL,Yes
4907,1310-QRITU,Yes
4908,8961-QDZZJ,No
4909,9715-SBVSU,No
4910,8490-BXHEO,Yes
4911,7173-TETGO,Yes
4912,7929-SKFGK,Yes
4913,2300-RQGOI,No
4914,3563-SVYLG,No
4915,5228-EXCET,No
4916,6435-VWCCY,Yes
4917,4998-IKFSE,Yes
4918,8630-QSGXK,Yes
4919,2455-USLMV,Yes
4920,7394-FKDNK,No
4921,9488-FVZCC,Yes
4922,6331-LWDTQ,Yes
4923,5995-WWKKG,No
4924,1597-FZREH,No
4925,7879-CGSFV,No
4926,9921-EZKBY,Yes
4927,7432-FFVAR,No
4928,7246-ZGQDF,No
4929,7000-WCEVQ,Yes
4930,0727-IWKVK,No
4931,5959-BELXA,Yes
4932,4456-RHSNB,No
4933,3512-IZIKN,Yes
4934,2481-SBOYW,Yes
4935,7109-MFBYV,No
4936,1833-TCXKK,Yes
4937,1832-PEUTS,Yes
4938,6141-OOXUQ,No
4939,8660-BUETV,No
4940,0580-PIQHM,Yes
4941,5696-CEIQJ,No
4942,7503-ZGUZJ,Yes
4943,1696-HXOWK,Yes
4944,3026-ATZYV,No
4945,4012-YCFAI,No
4946,2506-TNFCO,No
4947,9970-QBCDA,No
4948,9496-IVVRP,No
4949,2207-OBZNX,No
4950,2657-VPXTA,No
4951,6551-VLJMV,No
4952,1221-GHZEP,No
4953,9289-LBQVU,Yes
4954,6142-VSJQO,No
4955,3458-IDMFK,No
4956,6933-FHBZC,No
4957,0221-NAUXK,No
4958,9770-KXGQU,Yes
4959,6437-UKHMV,No
4960,6538-POCHL,No
4961,6726-NNFWD,No
4962,3002-WQZWT,Yes
4963,4277-UDIEF,Yes
4964,1208-NBVFH,No
4965,4912-PIGUY,Yes
4966,1114-CENIM,Yes
4967,6060-DRTNL,No
4968,2725-TTRIQ,Yes
4969,3374-TTZTK,No
4970,8990-ZXLSU,No
4971,2275-RBYQS,No
4972,8473-VUVJN,Yes
4973,6289-CPNLD,No
4974,5536-SLHPM,Yes
4975,4419-UJMUS,Yes
4976,7794-JASDG,No
4977,7609-YBPXG,Yes
4978,5519-TEEUH,No
4979,7856-GANIL,Yes
4980,2676-OXPPQ,No
4981,3703-TTEPD,No
4982,2799-TSLAG,Yes
4983,0196-VULGZ,Yes
4984,8837-VVWLQ,No
4985,2696-NARTR,No
4986,2208-NKVVH,Yes
4987,1976-CFOCS,No
4988,4631-OACRM,No
4989,7139-JZFVG,No
4990,3755-JBMNH,No
4991,1757-TCATG,No
4992,6345-ULYRW,Yes
4993,8048-DSDFQ,No
4994,5753-QQWPW,No
4995,6010-DDPPW,Yes
4996,1809-DMJHQ,No
4997,6693-FRIRW,No
4998,6586-MYGKD,Yes
4999,3173-NVMPX,Yes
5000,0248-PGHBZ,No
5001,0623-GDISB,No
5002,2892-GESUL,No
5003,6923-EFPNL,Yes
5004,7472-EQOAV,No
5005,9574-RKJIF,Yes
5006,2043-WVTQJ,No
5007,8034-RYTVV,Yes
5008,3863-QSTYI,No
5009,2619-WFQWU,No
5010,5044-LRQAQ,No
5011,1716-LSAMB,No
5012,1333-PBMXB,Yes
5013,6546-OPBBH,Yes
5014,5985-BEHZK,Yes
5015,9127-QRZMH,No
5016,5919-VCZYM,No
5017,9644-KVCNC,Yes
5018,8174-LNWMW,No
5019,9279-CJEOJ,Yes
5020,7964-VEXDG,Yes
5021,2404-JIBFC,Yes
5022,8029-XYPWT,Yes
5023,4614-NUVZD,No
5024,4632-PAOYU,No
5025,3803-KMQFW,No
5026,6804-GDMOI,Yes
5027,2990-OGYTD,Yes
5028,6646-JPPHA,No
5029,9572-MTILT,Yes
5030,7658-UYUQS,No
5031,9611-CTWIH,No
5032,4589-IUAJB,Yes
5033,0329-GTIAJ,No
5034,8746-BFOAJ,No
5035,8457-XIGKN,No
5036,6072-NUQCB,No
5037,6629-CZTTH,No
5038,8838-GPHZP,No
5039,8750-QWZAJ,No
5040,5364-EVNIB,No
5041,6918-UMQCG,No
5042,0675-NCDYU,Yes
5043,1346-PJWTK,No
5044,5088-QZLRL,No
5045,8023-QHAIO,Yes
5046,4397-FRLTA,No
5047,3057-VJJQE,Yes
5048,2302-OUZXB,Yes
5049,8133-ANHHJ,Yes
5050,2270-CHBFN,Yes
5051,0013-EXCHZ,No
5052,5982-FPVQN,Yes
5053,9107-UKCKY,Yes
5054,4654-ULTTN,Yes
5055,5550-VFRLC,No
5056,5546-BYZSM,No
5057,1492-KGETH,Yes
5058,4929-BSTRX,No
5059,4163-HFTUK,No
5060,8215-NGSPE,No
5061,2225-ZRGSG,Yes
5062,8859-YSTWS,No
5063,5271-YNWVR,Yes
5064,7601-DHFWZ,Yes
5065,2657-ALMWY,No
5066,6330-JKLPC,Yes
5067,4667-OHGKG,No
5068,1998-VHJHK,No
5069,1707-HABPF,No
5070,1660-HSOOQ,No
5071,7253-UVNDW,No
5072,0487-VVUVK,No
5073,7228-OMTPN,No
5074,5063-IUOKK,No
5075,4508-OEBEY,No
5076,0027-KWYKW,Yes
5077,2308-STERM,No
5078,5982-XMDEX,Yes
5079,6284-AHOOQ,Yes
5080,6051-PTVNS,No
5081,2344-JMOGN,No
5082,3799-ISUZQ,No
5083,9152-AMKAK,No
5084,1794-HBQTJ,No
5085,9432-VOFYX,No
5086,8049-WJCLQ,No
5087,6586-PSJOX,No
5088,9705-ZJBCG,No
5089,4818-DRBQT,Yes
5090,1320-HTRDR,Yes
5091,6847-KJLTS,Yes
5092,9670-BPNXF,No
5093,3913-FCUUW,Yes
5094,3301-VKTGC,Yes
5095,1493-AMTIE,No
5096,9555-SAHUZ,No
5097,0816-TSPHQ,No
5098,9932-WBWIK,No
5099,4619-EVPHY,No
5100,5286-YHCVC,Yes
5101,6424-ELEYH,Yes
5102,4391-RESHN,Yes
5103,9115-YQHGA,No
5104,4462-CYWMH,Yes
5105,8963-MQVYN,No
5106,2458-EOMRE,No
5107,9334-GWGOW,Yes
5108,6821-BUXUX,Yes
5109,5028-HTLJB,No
5110,9801-GDWGV,Yes
5111,5567-GZKQY,No
5112,1222-LRYKO,Yes
5113,2320-JRSDE,No
5114,2087-QAREY,No
5115,4423-JWZJN,Yes
5116,5143-WMWOG,No
5117,6490-FGZAT,No
5118,5393-RXQSZ,No
5119,7452-FOLON,Yes
5120,2320-TZRRH,No
5121,0231-LXVAP,No
5122,9444-JTXHZ,No
5123,4942-VZZOM,Yes
5124,5510-BOIUJ,No
5125,7502-BNYGS,No
5126,6147-CBCRA,No
5127,6047-SUHPR,No
5128,4471-KXAUH,Yes
5129,9752-ZNQUT,No
5130,7638-QVMVY,No
5131,1576-PFZIW,No
5132,5666-MBJPT,Yes
5133,7312-XSBAT,No
5134,3096-GKWEB,Yes
5135,2371-JQHZZ,Yes
5136,0674-GCDXG,Yes
5137,1121-QSIVB,Yes
5138,4396-KLSEH,No
5139,3244-DCJWY,No
5140,2824-MYYBN,Yes
5141,0875-CABNR,No
5142,6469-QJKZW,No
5143,0147-ESWWR,Yes
5144,1217-VASWC,No
5145,7812-FZHPE,Yes
5146,6370-ZVHDV,Yes
5147,5915-DGNVC,Yes
5148,6260-XLACS,No
5149,4983-CCWMC,No
5150,9103-CXVOK,No
5151,2896-TBNBE,No
5152,4797-AXPXK,No
5153,5229-PRWKT,Yes
5154,6982-UQZLY,No
5155,2522-WLNSF,No
5156,0193-ESZXP,No
5157,4475-NVTLU,No
5158,4369-HTUIF,No
5159,9386-LDCZR,No
5160,9585-KKMFD,No
5161,5399-ZIMKF,No
5162,5619-XZZKR,No
5163,3948-FVVRP,No
5164,5327-XOKKY,Yes
5165,0983-TATYJ,No
5166,1813-JYWTO,Yes
5167,0156-FVPTA,No
5168,1984-FCOWB,Yes
5169,0654-HMSHN,Yes
5170,6719-OXYBR,No
5171,3312-ZWLGF,Yes
5172,6476-YHMGA,No
5173,5287-QWLKY,Yes
5174,0795-XCCTE,Yes
5175,0168-XZKBB,Yes
5176,3785-NRHYR,No
5177,5196-SGOAK,No
5178,4537-DKTAL,No
5179,7072-MBHEV,Yes
5180,5602-BVFMK,No
5181,6297-NOOPG,Yes
5182,1891-UAWWU,Yes
5183,8204-TIFGJ,No
5184,8050-DVOJX,Yes
5185,6108-OQZDQ,Yes
5186,0363-QJVFX,Yes
5187,8903-XEBGX,No
5188,9840-DVNDC,No
5189,1089-XZWHH,No
5190,2325-WINES,Yes
5191,6064-ZATLR,No
5192,3096-JRDSO,Yes
5193,7824-PANSQ,Yes
5194,8042-JVNFH,No
5195,9648-BCHKM,Yes
5196,2888-ADFAO,No
5197,8707-HOEDG,Yes
5198,3374-LXDEV,Yes
5199,4072-IPYLT,No
5200,7167-PCEYD,No
5201,4936-YPJNK,No
5202,1580-BMCMR,No
5203,4817-KEQSP,No
5204,6408-WHTEF,Yes
5205,9251-AWQGT,No
5206,8749-CLJXC,No
5207,7989-VCQOH,No
5208,5049-GLYVG,No
5209,4199-QHJNM,Yes
5210,5883-GTGVD,Yes
5211,5135-GRQJV,Yes
5212,2384-OVPSA,No
5213,1371-WEPDS,No
5214,3580-GICBM,Yes
5215,4817-QRJSX,Yes
5216,9730-DRTMJ,Yes
5217,4686-UXDML,Yes
5218,3349-ANQNH,Yes
5219,2398-YPMUR,No
5220,0932-YIXYU,No
5221,7480-SPLEF,Yes
5222,7636-XUHWW,No
5223,1431-CYWMH,No
5224,5937-EORGB,Yes
5225,6349-JDHQP,No
5226,5539-HIVAK,Yes
5227,5847-MXBEO,No
5228,9985-MWVIX,No
5229,4583-PARNH,No
5230,1421-HCERK,Yes
5231,9633-XQABV,No
5232,0716-BQNDX,Yes
5233,1265-XTECC,Yes
5234,1183-CANVH,No
5235,1972-XMUWV,No
5236,8679-LZBMD,No
5237,3407-JMJQQ,Yes
5238,6252-DFGTK,Yes
5239,1539-LNKHM,No
5240,8645-KOMJQ,Yes
5241,0289-IVARM,No
5242,9761-XUJWD,No
5243,4057-FKCZK,Yes
5244,4291-TPNFG,Yes
5245,6087-YPWHO,Yes
5246,3090-QFUVD,No
5247,2237-ZFSMY,No
5248,1722-LDZJS,No
5249,1818-ESQMW,No
5250,4871-JTKJF,No
5251,1415-YFWLT,No
5252,7401-RUBNK,No
5253,0506-YLVKJ,No
5254,8661-BOYNW,Yes
5255,6711-VTNRE,No
5256,2805-AUFQN,No
5257,7233-DRTRF,Yes
5258,3500-RMZLT,No
5259,3873-NFTGI,Yes
5260,1162-ECVII,Yes
5261,7048-GXDAY,Yes
5262,1169-WCVAK,Yes
5263,4548-SDBKE,Yes
5264,7129-CAKJW,Yes
5265,8695-ARGXZ,Yes
5266,3570-YUEKJ,No
5267,4143-OOBWZ,Yes
5268,1555-HAPSU,Yes
5269,1697-NVVGY,No
5270,7854-EKTJL,No
5271,8464-EETCQ,No
5272,2419-FSORS,Yes
5273,8132-YPVBX,No
5274,9102-IAYHT,Yes
5275,6754-LZUKA,Yes
5276,3422-LYEPQ,No
5277,8099-MZPUJ,Yes
5278,0787-LHDYT,No
5279,2642-DTVCO,Yes
5280,0374-IOEGQ,No
5281,4361-JEIVL,No
5282,3197-NNYNB,Yes
5283,3396-DKDEL,Yes
5284,1752-OZXFY,No
5285,9066-QRSDU,Yes
5286,9112-WSNPU,No
5287,9867-NNXLC,No
5288,5321-NTRKC,Yes
5289,1363-TXLSL,No
5290,9507-EXLTT,No
5291,3161-GETRM,Yes
5292,0402-OAMEN,Yes
5293,6754-WKSHP,Yes
5294,9846-GKXAS,No
5295,6017-PPLPX,No
5296,5055-MGMGF,Yes
5297,4641-FROLU,No
5298,2862-JVEOY,No
5299,9822-BIIGN,Yes
5300,2077-MPJQO,Yes
5301,1534-OULXE,No
5302,2971-SGAFL,Yes
5303,1480-IVEVR,Yes
5304,2905-KFQUV,No
5305,4581-SSPWD,Yes
5306,3370-HXOPH,Yes
5307,9391-YZEJW,Yes
5308,9958-MEKUC,Yes
5309,0281-CNTZX,No
5310,6927-WTFIV,No
5311,4118-CEVPF,Yes
5312,3398-ZOUAA,No
5313,9114-VEPUF,Yes
5314,7876-BEUTG,Yes
5315,2338-BQEZT,No
5316,9873-MNDKV,No
5317,0378-NHQXU,Yes
5318,8241-JUIQO,No
5319,2194-IIQOF,Yes
5320,4512-ZUIYL,No
5321,9631-RXVJM,No
5322,9584-EXCDZ,No
5323,7969-AULMZ,Yes
5324,5093-FEGLU,No
5325,2621-UDNLU,No
5326,7526-IVLYU,No
5327,2428-HYUNX,No
5328,9214-EKVXR,No
5329,3410-MHHUM,Yes
5330,0568-ONFPC,Yes
5331,0733-VUNUW,Yes
5332,4550-EVXNY,No
5333,2122-YWVYA,No
5334,2968-SSGAA,Yes
5335,2296-DKZFP,No
5336,4844-JJWUY,No
5337,6777-TGHTM,Yes
5338,8909-BOLNL,No
5339,6603-YRDCJ,No
5340,3229-USWAR,No
5341,2138-VFAPZ,No
5342,6131-JLWZM,No
5343,0269-XFESX,Yes
5344,1709-EJDOX,No
5345,4316-XCSLJ,No
5346,8610-WFCJF,Yes
5347,0383-CLDDA,Yes
5348,2709-UQGNP,No
5349,3549-ZTMNH,Yes
5350,7881-INRLC,Yes
5351,8033-ATFAS,No
5352,1635-NZATJ,Yes
5353,0562-HKHML,Yes
5354,8277-RVRSV,Yes
5355,9943-VSZUV,Yes
5356,6172-FECYY,Yes
5357,7054-ENNGU,No
5358,1455-HFBXA,Yes
5359,9402-CXWPL,Yes
5360,1628-BIZYP,No
5361,1965-AKTSX,Yes
5362,0082-LDZUE,No
5363,4786-UKSNZ,No
5364,5343-SGUBI,Yes
5365,0856-NAOES,No
5366,7248-VZQLC,Yes
5367,6156-UZDLF,No
5368,3099-OONVS,No
5369,9500-WBGRP,No
5370,5183-KLYEM,Yes
5371,5144-PQCDZ,No
5372,8514-VZHEB,No
5373,6625-IUTTT,No
5374,9355-NPPFS,No
5375,0068-FIGTF,No
5376,5965-GGPRW,Yes
5377,8035-PWSEV,No
5378,2236-HILPA,No
5379,1840-BIUOG,Yes
5380,1356-MKYSK,No
5381,6080-LNESI,Yes
5382,1830-IPXVJ,No
5383,5828-DWPIL,Yes
5384,8398-TBIYD,Yes
5385,0011-IGKFF,No
5386,4192-GORJT,No
5387,6496-SLWHQ,Yes
5388,9912-GVSEQ,Yes
5389,2931-FSOHN,No
5390,9418-RUKPH,No
5391,5383-MMTWC,Yes
5392,9971-ZWPBF,Yes
5393,9711-FJTBX,No
5394,2202-CUYXZ,No
5395,5995-OIGLP,No
5396,8421-WZOOW,No
5397,6261-RCVNS,No
5398,7951-QKZPL,Yes
5399,1414-YADCW,No
5400,5816-QVHRX,Yes
5401,4430-YHXGG,Yes
5402,6888-SBYAI,No
5403,7169-YWAMK,No
5404,3640-PHQXK,Yes
5405,6877-LGWXO,No
5406,6859-RKMZJ,No
5407,2729-VNVAP,No
5408,2957-JIRMN,Yes
5409,3842-QTGDL,No
5410,7163-OCEQI,Yes
5411,9782-LGXMC,No
5412,5975-BAICR,No
5413,8019-ENHXU,Yes
5414,9033-EOXWV,Yes
5415,4673-KKSLS,No
5416,4853-OITSN,Yes
5417,9800-OUIGR,No
5418,1324-NLTJE,Yes
5419,2324-EFHVG,Yes
5420,7094-MSZAO,No
5421,1522-VVDMG,No
5422,0780-XNZFN,No
5423,0239-OXEXL,Yes
5424,2675-IJRGJ,No
5425,7049-GKVZY,No
5426,8577-QSOCG,No
5427,3721-CNZHX,No
5428,9185-TQCVP,Yes
5429,3585-YNADK,Yes
5430,5271-DBYSJ,No
5431,1099-GODLO,No
5432,6828-HMKWP,No
5433,5567-WSELE,Yes
5434,1472-TNCWL,No
5435,8063-RJYNF,No
5436,0687-ZVTHB,Yes
5437,2080-GKCWQ,No
5438,9661-ACXBS,Yes
5439,2193-SFWQW,No
5440,5656-JAMLX,No
5441,3462-BJQQA,Yes
5442,0442-TDYUO,No
5443,6733-LRIZX,Yes
5444,9503-XJUME,No
5445,3727-RJMEO,Yes
5446,3779-OSWCF,Yes
5447,6736-DHUQI,No
5448,3915-ODIYG,Yes
5449,4451-RWASJ,No
5450,6646-VRFOL,Yes
5451,3460-TJBWI,Yes
5452,5917-HBSDW,No
5453,5685-IIXLY,No
5454,5671-UUNXD,Yes
5455,0956-ACVZC,No
5456,2325-NBPZG,No
5457,4250-ZBWLV,Yes
5458,4482-FTFFX,No
5459,8859-DZTGQ,No
5460,0440-MOGPM,Yes
5461,3752-CQSJI,No
5462,5025-GOOKI,No
5463,4698-KVLLG,No
5464,5095-AESKG,Yes
5465,2887-JPYLU,No
5466,4770-QAZXN,No
5467,4896-CPRPF,Yes
5468,1871-MOWRM,No
5469,9714-EDSUC,No
5470,9090-SGQXL,Yes
5471,6595-YGXIT,Yes
5472,7353-YOWFP,No
5473,9835-ZIITK,Yes
5474,8008-ESFLK,No
5475,7537-CBQUZ,Yes
5476,1555-DJEQW,Yes
5477,0519-XUZJU,No
5478,3363-EWLGO,No
5479,4750-UKWJK,No
5480,1689-YQBYY,Yes
5481,4487-ZYJZK,No
5482,2959-FENLU,No
5483,0708-LGSMF,Yes
5484,9253-QXKBE,Yes
5485,7634-HLQJR,No
5486,0487-RPVUM,Yes
5487,4079-ULGFR,No
5488,2516-XSJKX,No
5489,0057-QBUQH,Yes
5490,9445-SZLCH,Yes
5491,6599-SFQVE,No
5492,8331-ZXFOE,Yes
5493,4003-FUSHP,No
5494,0356-ERHVT,No
5495,4884-ZTHVF,No
5496,3920-HIHMQ,Yes
5497,3055-OYMSE,No
5498,0613-WUXUM,No
5499,4458-KVRBJ,Yes
5500,5349-IECLD,No
5501,3945-GFWQL,No
5502,8097-OMULG,No
5503,6013-BHCAW,Yes
5504,0401-WDBXM,Yes
5505,3387-PLKUI,No
5506,6096-EGVTU,Yes
5507,5081-NWSUP,No
5508,2580-ATZSQ,No
5509,8085-MSNLK,Yes
5510,9691-HKOVS,Yes
5511,9881-VCZEP,Yes
5512,8757-TFHHJ,No
5513,4523-WXCEF,Yes
5514,1468-DEFNC,Yes
5515,5119-KEPFY,Yes
5516,8364-TRMMK,Yes
5517,0916-KNFAJ,Yes
5518,3063-QFSZL,No
5519,8775-LHDJH,Yes
5520,9625-QNLUX,No
5521,3097-NQYSN,Yes
5522,4024-CSNBY,Yes
5523,7493-GVFIO,No
5524,0690-SRQID,No
5525,9605-WGJVW,No
5526,9114-DPSIA,Yes
5527,4700-UBQMV,Yes
5528,7711-GQBZC,Yes
5529,3565-UNOCC,Yes
5530,4627-MIHJH,Yes
5531,9795-NREXC,Yes
5532,8573-CGOCC,No
5533,7356-AYNJP,Yes
5534,9249-FXSCK,Yes
5535,5493-SDRDQ,No
5536,6286-SUUWT,No
5537,8654-DHAOW,Yes
5538,5438-QMDDL,No
5539,9812-GHVRI,Yes
5540,5553-AOINX,Yes
5541,1228-ZLNBX,Yes
5542,4226-KKDON,No
5543,3831-YCPUO,No
5544,7445-WMRBW,Yes
5545,3308-DGHKL,No
5546,9924-JPRMC,Yes
5547,0080-EMYVY,No
5548,6218-KNUBD,No
5549,7337-CINUD,No
5550,7609-NRNCA,No
5551,0623-EJQEG,Yes
5552,7153-CHRBV,No
5553,0871-URUWO,Yes
5554,9190-MFJLN,No
5555,6198-PNNSZ,Yes
5556,3317-VLGQT,No
5557,5614-DNZCE,No
5558,1095-JUDTC,Yes
5559,3258-SANFR,No
5560,3726-TBHQT,Yes
5561,3190-ITQXP,No
5562,0870-VEMYL,No
5563,4833-QTJNO,Yes
5564,3039-MJSLN,No
5565,0178-CIIKR,No
5566,5385-SUIRI,Yes
5567,3982-XWFZQ,Yes
5568,5774-QPLTF,No
5569,2322-VCZHZ,No
5570,4009-ALQFH,No
5571,6383-ZTSIW,No
5572,8990-YOZLV,Yes
5573,5222-IMUKT,No
5574,3627-FCRDW,No
5575,7562-GSUHK,No
5576,6685-XSHHU,No
5577,8901-UPRHR,Yes
5578,4903-UYAVB,No
5579,0118-JPNOY,No
5580,6776-TLWOI,No
5581,3845-FXCYS,No
5582,5857-XRECV,No
5583,0725-CXOTM,Yes
5584,4343-EJVQB,No
5585,3427-GGZZI,Yes
5586,7779-ORAEL,Yes
5587,0644-OQMDK,No
5588,4077-CROMM,Yes
5589,3154-CFSZG,No
5590,2868-MZAGQ,No
5591,4847-QNOKA,No
5592,2220-IAHLS,No
5593,1658-XUHBX,Yes
5594,6379-RXJRQ,No
5595,2378-HTWFW,Yes
5596,4377-VDHYI,No
5597,0475-RIJEP,Yes
5598,1260-TTRXI,No
5599,3719-TDVQB,No
5600,6328-ZPBGN,Yes
5601,0201-MIBOL,Yes
5602,4937-QPZPO,Yes
5603,2925-VDZHY,Yes
5604,3413-CSSTH,Yes
5605,8033-VCZGH,Yes
5606,4789-KWMXN,Yes
5607,0224-NIJLP,No
5608,7542-CYDDM,No
5609,4718-WXBGI,Yes
5610,2867-UIMSS,No
5611,8495-PRWFH,Yes
5612,0439-IFYUN,No
5613,5716-LIBJC,Yes
5614,2868-LLSKM,Yes
5615,8111-RKSPX,Yes
5616,2988-QRAJY,Yes
5617,1585-MQSSU,No
5618,0071-NDAFP,Yes
5619,2856-NNASM,No
5620,7328-ZJAJO,No
5621,6458-CYIDZ,No
5622,8559-CIZFV,Yes
5623,1090-PYKCI,Yes
5624,7547-EKNFS,Yes
5625,2279-AXJJK,Yes
5626,6769-DYBQN,No
5627,0909-SELIE,Yes
5628,1042-HFUCW,No
5629,4439-JMPMT,No
5630,8999-EXMNO,No
5631,6725-TPKJO,No
5632,2446-BEGGB,Yes
5633,7162-WPHPM,Yes
5634,1599-MMYRQ,No
5635,0042-JVWOJ,No
5636,0130-SXOUN,Yes
5637,2575-GFSOE,No
5638,2330-PQGDQ,Yes
5639,1452-UZOSF,Yes
5640,2097-YVPKN,Yes
5641,2842-JTCCU,No
5642,8597-CTXVJ,Yes
5643,6631-HMANX,Yes
5644,9962-BFPDU,No
5645,3296-SILRA,No
5646,9681-OXGVC,Yes
5647,6394-HHHZM,No
5648,5995-LFTLE,Yes
5649,1932-UEDCX,Yes
5650,7153-OANIO,No
5651,5188-HGMLP,Yes
5652,0665-XHDJU,Yes
5653,6521-YYTYI,Yes
5654,8878-HMWBV,No
5655,8265-HKSOW,Yes
5656,3544-FBCAS,Yes
5657,5331-RGMTT,Yes
5658,4759-PXTAN,Yes
5659,7054-DMVAS,No
5660,3428-MMGUB,Yes
5661,7823-JSOAG,Yes
